lexId,language,speech,nameType,lexSet,lexText,gloss,freqLex,rankLex
1440691,hbo,nmpr,topo,,שִׂבְמָה,Sibmah,5,3122
1440692,hbo,nmpr,pers,,יָאִיר,Jair,12,2014
1440693,hbo,subs,,,חַוָּה,tent camp,8,2471
1440694,hbo,nmpr,pers,,נֹבַח,Nobah,1,5715
1440695,hbo,nmpr,topo,,קְנָת,Kenath,2,4540
1440696,hbo,nmpr,topo,,נֹבַח,Nobah,2,4540
1440697,hbo,nmpr,topo,,הַחִירֹות,Pi Hahiroth,1,5715
1440698,hbo,nmpr,topo,,דָּפְקָה,Dophkah,2,4540
1440699,hbo,nmpr,topo,,אָלוּשׁ,Alush,2,4540
1440700,hbo,nmpr,topo,,רִתְמָה,Rithmah,2,4540
1440701,hbo,nmpr,topo,,רִמֹּון פֶּרֶץ,Rimmon Perez,2,4540
1440702,hbo,nmpr,topo,,לִבְנָה,Libnah,18,1543
1440703,hbo,nmpr,topo,,רִסָּה,Rissah,2,4540
1440704,hbo,nmpr,topo,,קְהֵלָתָה,Kehelathah,2,4540
1440705,hbo,nmpr,topo,,שֶׁפֶר,Shepher,2,4540
1440706,hbo,nmpr,topo,,חֲרָדָה,Haradah,2,4540
1440707,hbo,nmpr,topo,,מַקְהֵלֹת,Makheloth,2,4540
1440708,hbo,nmpr,topo,,תַּחַת,Tahath,2,4540
1440709,hbo,nmpr,topo,,תָּרַח,Terah,2,4540
1440710,hbo,nmpr,topo,,מִתְקָה,Mithcah,2,4540
1440711,hbo,nmpr,topo,,חַשְׁמֹנָה,Hashmonah,2,4540
1440712,hbo,nmpr,topo,,מֹסֵרֹות,Moseroth,2,4540
1440713,hbo,nmpr,topo,,בְּנֵי יַעֲקָן,Bene Jaakan,2,4540
1440714,hbo,nmpr,topo,,חֹר הַגִּדְגָּד,Hor Haggidgad,2,4540
1440715,hbo,nmpr,topo,,יָטְבָתָה,Jotbathah,3,3915
1440716,hbo,nmpr,topo,,עַבְרֹנָה,Abronah,2,4540
1440717,hbo,nmpr,topo,,עֶצְיֹון גֶּבֶר,Ezion Geber,7,2659
1440718,hbo,nmpr,topo,,צַלְמֹנָה,Zalmonah,2,4540
1440719,hbo,nmpr,topo,,פּוּנֹן,Punon,2,4540
1440720,hbo,nmpr,topo,,עִיִּים,Iyim,2,4540
1440721,hbo,nmpr,topo,,עַלְמֹון דִּבְלָתָיְמָה,Almon Diblathaim,2,4540
1440722,hbo,nmpr,topo,,בֵּית הַיְשִׁמֹות,Beth Jeshimoth,4,3479
1440723,hbo,nmpr,topo,,אָבֵל הַשִּׁטִּים,Abel Shittim,1,5715
1440724,hbo,subs,,,שֵׂךְ,thorn,1,5715
1440725,hbo,subs,,,צְנִינִים,pricks,2,4540
1440726,hbo,verb,,,דמה,be like,29,1134
1440727,hbo,nmpr,topo,,מַעֲלֵה עַקְרַבִּים,Scorpion Pass,3,3915
1440728,hbo,subs,,,תֹּוצָאֹות,outlets,23,1317
1440729,hbo,nmpr,topo,,חֲצַר אַדָּר,Hazar Addar,1,5715
1440730,hbo,nmpr,topo,,עַצְמֹון,Azmon,3,3915
1440731,hbo,verb,,,תאה,draw,2,4540
1440732,hbo,nmpr,topo,,צְדָד,Zedad,2,4540
1440733,hbo,nmpr,topo,,זִפְרֹון,Ziphron,1,5715
1440734,hbo,nmpr,topo,,חֲצַר עֵינָן,Hazar Enan,3,3915
1440735,hbo,nmpr,topo,,שְׁפָם,Shepham,2,4540
1440736,hbo,nmpr,topo,,רִבְלָה,Riblah,11,2114
1440737,hbo,nmpr,topo,,עַיִן,Ain,3,3915
1440738,hbo,verb,,,מחה,strike,1,5715
1440739,hbo,nmpr,topo,,כִּנֶּרֶת,Kinnereth,7,2659
1440740,hbo,adjv,,gntl,גָּדִי,Gadite,16,1679
1440741,hbo,nmpr,pers,,שְׁמוּאֵל,Samuel,140,321
1440742,hbo,nmpr,pers,,אֱלִידָד,Elidad,1,5715
1440743,hbo,nmpr,pers,,כִּסְלֹון,Kislon,1,5715
1440744,hbo,nmpr,pers,,בֻּקִּי,Bukki,5,3122
1440745,hbo,nmpr,pers,,יָגְלִי,Jogli,1,5715
1440746,hbo,nmpr,pers,,חַנִּיאֵל,Hanniel,2,4540
1440747,hbo,nmpr,pers,,אֵפֹד,Ephod,1,5715
1440748,hbo,nmpr,pers,,שִׁפְטָן,Shiphtan,1,5715
1440749,hbo,nmpr,pers,,פַּרְנָךְ,Parnach,1,5715
1440750,hbo,nmpr,pers,,פַּלְטִיאֵל,Paltiel,2,4540
1440751,hbo,nmpr,pers,,עַזָּן,Azzan,1,5715
1440752,hbo,nmpr,pers,,אֲחִיהוּד,Ahihud,1,5715
1440753,hbo,nmpr,pers,,שְׁלֹמִי,Shelomi,1,5715
1440754,hbo,nmpr,pers,,פְּדַהְאֵל,Pedahel,1,5715
1440755,hbo,subs,,,מִקְלָט,refuge,20,1454
1440756,hbo,subs,,,שִׂנְאָה,hatred,17,1596
1440757,hbo,verb,,,הדף,push,11,2114
1440758,hbo,subs,,,צְדִיָּה,malicious intent,2,4540
1440759,hbo,verb,,,חנף,alienate,11,2114
1440760,hbo,nmpr,topo,,סוּף,Suph,1,5715
1440761,hbo,nmpr,topo,,תֹּפֶל,Tophel,1,5715
1440762,hbo,nmpr,topo,,לָבָן,Laban,1,5715
1440763,hbo,nmpr,topo,,דִּי זָהָב,Dizahab,1,5715
1440764,hbo,nmpr,topo,,עַשְׁתָּרֹות,Ashtaroth,6,2866
1440765,hbo,verb,,,באר,explain,3,3915
1440766,hbo,subs,,,שְׁפֵלָה,low land,20,1454
1440767,hbo,nmpr,topo,,לְבָנֹון,Lebanon,71,555
1440768,hbo,inrg,,,אֵיכָה,how,17,1596
1440769,hbo,subs,,,טֹרַח,burden,2,4540
1440770,hbo,verb,,,חתת,be terrified,54,674
1440771,hbo,verb,,,רגן,grumble,7,2659
1440772,hbo,verb,,,ערץ,tremble,15,1762
1440773,hbo,subs,,ppre,זוּלָה,except,16,1679
1440774,hbo,verb,,,אנף,be angry,14,1828
1440775,hbo,subs,,,מִלְחֶמֶת,war,11,2114
1440776,hbo,verb,,,הון,be easy,1,5715
1440777,hbo,subs,,,דְּבֹורָה,bee,4,3479
1440778,hbo,verb,,,גרה,stir,14,1828
1440779,hbo,subs,,,מִדְרָךְ,footstep,1,5715
1440780,hbo,subs,,,יְרֻשָּׁה,possession,14,1828
1440781,hbo,verb,,,כרה,purchase,4,3479
1440782,hbo,nmpr,topo,,אֵילַת,Elath,8,2471
1440783,hbo,verb,,,צור,damage,4,3479
1440784,hbo,adjv,,gntl,מֹואָבִי,Moabite,16,1679
1440785,hbo,adjv,,gntl,עַמֹּונִי,Ammonite,21,1403
1440786,hbo,nmpr,gens,,זַמְזֻמִּים,Zamzummites,1,5715
1440787,hbo,nmpr,gens,,עַוִּים,Avvim,4,3479
1440788,hbo,nmpr,topo,,כַּפְתֹּור,Caphtor,3,3915
1440789,hbo,verb,,,חיל,"have labour pain, to cry",40,886
1440790,hbo,nmpr,topo,,קְדֵמֹות,Kedemoth,4,3479
1440791,hbo,verb,,,שׂגב,be high,20,1454
1440792,hbo,subs,,,חֶבֶל,cord,50,715
1440793,hbo,nmpr,topo,,אַרְגֹּב,Argob,5,3122
1440794,hbo,subs,,,פְּרָזִי,open country,3,3915
1440795,hbo,nmpr,topo,,חֶרְמֹון,Hermon,13,1916
1440796,hbo,adjv,,gntl,צִידֹנִי,Sidonian,16,1679
1440797,hbo,nmpr,topo,,שִׂרְיֹן,Sirion,2,4540
1440798,hbo,nmpr,topo,,שְׂנִיר,Senir,4,3479
1440799,hbo,subs,,,מִישֹׁור,fairness,23,1317
1440800,hbo,nmpr,topo,,סַלְכָה,Salecah,4,3479
1440801,hbo,subs,,,עֶרֶשׂ,couch,10,2230
1440802,hbo,adjv,,gntl,גְּשׁוּרִי,Geshurite,6,2866
1440803,hbo,adjv,,gntl,מַעֲכָתִי,Maacathite,8,2471
1440804,hbo,subs,,,מַמְלָכָה,kingdom,93,443
1440805,hbo,verb,,,עבר,be angry,8,2471
1440806,hbo,nmpr,topo,,בֵּית פְּעֹור,Beth Peor,4,3479
1440807,hbo,verb,,,למד,learn,86,469
1440808,hbo,adjv,,,דָּבֵק,"clinging, cleaving to",3,3915
1440809,hbo,subs,,,בִּינָה,understanding,38,919
1440810,hbo,subs,,,סֶמֶל,image,5,3122
1440811,hbo,verb,,,נדח,wield,54,674
1440812,hbo,subs,,,כּוּר,furnace,9,2329
1440813,hbo,verb,,,כעס,be discontent,54,674
1440814,hbo,subs,,,מַסָּה,proving,3,3915
1440815,hbo,nmpr,topo,,בֶּצֶר,<place of refuge>,4,3479
1440816,hbo,nmpr,topo,,רָמֹת,Ramoth,26,1214
1440817,hbo,nmpr,topo,,גֹּולָן,Golan,4,3479
1440818,hbo,adjv,,gntl,מְנַשִּׁי,Manassite,4,3479
1440819,hbo,nmpr,topo,,שִׂיאֹן,Siyon,1,5715
1440820,hbo,verb,,,שׁנן,repeat,1,5715
1440821,hbo,verb,,,חצב,hew,25,1239
1440822,hbo,verb,,,גדע,cut off,22,1353
1440823,hbo,subs,,,פָּסִיל,idol,23,1317
1440824,hbo,subs,,,אֶלֶף,cattle,7,2659
1440825,hbo,subs,,,עַשְׁתֶּרֶת,ewe,4,3479
1440826,hbo,subs,,,חֳלִי,sickness,24,1286
1440827,hbo,subs,,,מַדְוֶה,sickness,2,4540
1440828,hbo,verb,,,הום,stir,6,2866
1440829,hbo,subs,,,מְהוּמָה,discomfiture,12,2014
1440830,hbo,verb,,,יקשׁ,lay snares,8,2471
1440831,hbo,verb,,,תעב,be abhorrent,22,1353
1440832,hbo,verb,,,בצק,swell,2,4540
1440833,hbo,subs,,,מִסְכֵּנֻת,poverty,1,5715
1440834,hbo,subs,,,עַקְרָב,scorpion,6,2866
1440835,hbo,subs,,,צִמָּאֹון,thirsty ground,3,3915
1440836,hbo,subs,,,חַלָּמִישׁ,flint,5,3122
1440837,hbo,subs,,,עֹצֶם,might,2,4540
1440838,hbo,subs,,,רִשְׁעָה,guilt,15,1762
1440839,hbo,subs,,,יֹשֶׁר,uprightness,14,1828
1440840,hbo,verb,,,יגר,be afraid,5,3122
1440841,hbo,subs,,,קְשִׁי,stubbornness,1,5715
1440842,hbo,subs,,,רֶשַׁע,guilt,31,1080
1440843,hbo,nmpr,topo,,בְּאֵרֹת בְּנֵי יַעֲקָן,the wells of the Jaakanites,1,5715
1440844,hbo,nmpr,topo,,מֹוסֵרָה,Moserah,1,5715
1440845,hbo,nmpr,topo,,גִּדְגָּד,Hor Haggidgad,2,4540
1440846,hbo,subs,,,מוּסָר,chastening,51,706
1440847,hbo,verb,,,צוף,flow,3,3915
1440848,hbo,subs,,,יָרָק,greens,5,3122
1440849,hbo,subs,,,יֹורֶה,early rain,2,4540
1440850,hbo,subs,,,מַלְקֹושׁ,spring-rain,8,2471
1440851,hbo,nmpr,topo,,גְּרִזִים,Gerizim,4,3479
1440852,hbo,nmpr,topo,,עֵיבָל,Ebal,5,3122
1440853,hbo,subs,,,מָבֹוא,entrance,23,1317
1440854,hbo,nmpr,topo,,גִּלְגָּל,Gilgal,40,886
1440855,hbo,adjv,,,רַעֲנָן,luxuriant,19,1487
1440856,hbo,subs,,,מִשְׁלָח,undertaking,7,2659
1440857,hbo,subs,,,אַוָּה,desire,7,2659
1440858,hbo,subs,,,צְבִי,gazelle,11,2114
1440859,hbo,subs,,,אַיָּל,fallow-buck,11,2114
1440860,hbo,verb,,,נקשׁ,ensnare,5,3122
1440861,hbo,subs,,,סָרָה,rebellion,7,2659
1440862,hbo,verb,,,סות,incite,18,1543
1440863,hbo,subs,,,סֵתֶר,hiding place,35,986
1440864,hbo,subs,,,בְּלִיַּעַל,wickedness,27,1184
1440865,hbo,verb,,,חקר,explore,27,1184
1440866,hbo,subs,,,תֵּל,mound,5,3122
1440867,hbo,verb,,,גדד,gather,8,2471
1440868,hbo,subs,,,יַחְמוּר,reebok,2,4540
1440869,hbo,subs,,,אַקֹּו,wild goat,1,5715
1440870,hbo,subs,,,דִּישֹׁון,<uncertain>,1,5715
1440871,hbo,subs,,,תְּאֹו,wild sheep,2,4540
1440872,hbo,subs,,,זֶמֶר,gazelle,1,5715
1440873,hbo,subs,,,רָאָה,red bird,1,5715
1440874,hbo,subs,,,דַּיָּה,<uncertain>,2,4540
1440875,hbo,subs,,,רָחָמָה,vulture,1,5715
1440876,hbo,verb,,,צור,bind,31,1080
1440877,hbo,subs,,,שְׁמִטָּה,remitting,5,3122
1440878,hbo,subs,,,מַשֶּׁה,loan,1,5715
1440879,hbo,verb,,,עבט,borrow,5,3122
1440880,hbo,verb,,,קפץ,draw together,7,2659
1440881,hbo,subs,,,מַחְסֹור,need,13,1916
1440882,hbo,verb,,,ענק,put around neck,3,3915
1440883,hbo,subs,,,חֶרְמֵשׁ,sickle,2,4540
1440884,hbo,subs,,ppre,מִסָּה,measure,1,5715
1440885,hbo,adjv,,,שָׂמֵחַ,joyful,21,1403
1440886,hbo,subs,,,דִּין,claim,19,1487
1440887,hbo,subs,,,רִיבָה,case,2,4540
1440888,hbo,subs,,,זָדֹון,insolence,11,2114
1440889,hbo,subs,,,לְחִי,jaw,21,1403
1440890,hbo,subs,,,גֵּז,grass,4,3479
1440891,hbo,verb,,,קסם,practice divination,20,1454
1440892,hbo,subs,,,חֶבֶר,company,7,2659
1440893,hbo,subs,,,יַעַר,wood,55,668
1440894,hbo,verb,,,חטב,gather wood,9,2329
1440895,hbo,subs,,,גַּרְזֶן,axe,4,3479
1440896,hbo,verb,,,ארב,lie in ambush,41,863
1440897,hbo,verb,,,סוג,turn,25,1239
1440898,hbo,verb,,,רכך,be tender,8,2471
1440899,hbo,verb,,,חפז,hurry,9,2329
1440900,hbo,verb,,,חנך,dedicate,5,3122
1440901,hbo,subs,,,מָצֹור,siege,18,1543
1440902,hbo,subs,,,שִׁבְיָה,captives,9,2329
1440903,hbo,subs,,,צִפֹּרֶן,nail,2,4540
1440904,hbo,verb,,,עמר,deal violently,2,4540
1440905,hbo,adjv,,,שָׂנִיא,disdained,1,5715
1440906,hbo,verb,,,סרר,rebel,17,1596
1440907,hbo,verb,,,זלל,be lavish,11,2114
1440908,hbo,verb,,,סבא,drink,5,3122
1440909,hbo,subs,,,אֶפְרֹחַ,young one,4,3479
1440910,hbo,subs,,,בֵּיצָה,egg,6,2866
1440911,hbo,subs,,,מַעֲקֶה,parapet,1,5715
1440912,hbo,subs,,,גָּדִל,tassel,2,4540
1440913,hbo,subs,,,עֲלִילָה,deed,24,1286
1440914,hbo,verb,,,פצע,squeeze,3,3915
1440915,hbo,subs,,,דַּכָּה,crushing,1,5715
1440916,hbo,subs,,,שָׁפְכָה,penis,1,5715
1440917,hbo,subs,,,מַמְזֵר,bastard,2,4540
1440918,hbo,verb,,,קדם,be in front,26,1214
1440919,hbo,adjv,,gntl,אֲדֹמִי,Edomite,12,2014
1440920,hbo,subs,,,קָרֶה,pollution,1,5715
1440921,hbo,subs,,,אָזֵן,tool,1,5715
1440922,hbo,subs,,,צֵאָה,excrement,2,4540
1440923,hbo,subs,,,אֶתְנַן,gift,11,2114
1440924,hbo,subs,,,מְחִיר,price,15,1762
1440925,hbo,verb,,,נשׁך,claim interest,5,3122
1440926,hbo,verb,,,קטף,pluck off,5,3122
1440927,hbo,subs,,,מְלִילָה,rubbed wheat,1,5715
1440928,hbo,subs,,,כְּרִיתוּת,divorce,4,3479
1440929,hbo,subs,,,מַשָּׁאָה,loan,2,4540
1440930,hbo,subs,,,עֲבֹוט,pledge,4,3479
1440931,hbo,verb,,,חבט,beat off,5,3122
1440932,hbo,verb,,,פאר,knock down,1,5715
1440933,hbo,verb,,,קלה,contempt,6,2866
1440934,hbo,verb,,,חסם,muzzle,2,4540
1440935,hbo,verb,,,דושׁ,tread on,15,1762
1440936,hbo,subs,,,יָבָם,husband's brother,2,4540
1440937,hbo,subs,,,יְבֶמֶת,brother's widow,5,3122
1440938,hbo,subs,,,מְבוּשִׁים,private parts,1,5715
1440939,hbo,subs,,,כִּיס,bag,5,3122
1440940,hbo,verb,,,זנב,cut off,2,4540
1440941,hbo,verb,,,חשׁל,wear out,1,5715
1440942,hbo,adjv,,,יָגֵעַ,weary,3,3915
1440943,hbo,subs,,,טֶנֶא,basket,4,3479
1440944,hbo,subs,,,אֹנֶה,time of mourning,2,4540
1440945,hbo,subs,,,מָעֹון,dwelling,19,1487
1440946,hbo,verb,,,שׂיד,whitewash,2,4540
1440947,hbo,subs,,,שִׂיד,lime,4,3479
1440948,hbo,verb,,,סכת,be silent,1,5715
1440949,hbo,subs,,,אָסָם,store,2,4540
1440950,hbo,subs,,,אֹוצָר,supply,79,500
1440951,hbo,subs,,,מְאֵרָה,curse,5,3122
1440952,hbo,subs,,,מִגְעֶרֶת,rebuke,1,5715
1440953,hbo,subs,,,מַעֲלָל,deed,41,863
1440954,hbo,subs,,,דַּלֶּקֶת,inflammation,1,5715
1440955,hbo,subs,,,חַרְחֻר,heat,1,5715
1440956,hbo,subs,,,שִׁדָּפֹון,scorching,5,3122
1440957,hbo,subs,,,יֵרָקֹון,paleness,6,2866
1440958,hbo,subs,,,זַעֲוָה,terror,7,2659
1440959,hbo,subs,,,טְחֹרִים,tumours,8,2471
1440960,hbo,subs,,,חֶרֶס,scabies,1,5715
1440961,hbo,subs,,,שִׁגָּעֹון,madness,3,3915
1440962,hbo,subs,,,עִוָּרֹון,blindness,2,4540
1440963,hbo,subs,,,תִּמָּהֹון,bewilderment,2,4540
1440964,hbo,adjv,,,כָּלֶה,failing,1,5715
1440965,hbo,verb,,,שׁגע,be mad,7,2659
1440966,hbo,subs,,,שַׁמָּה,destruction,41,863
1440967,hbo,subs,,,שְׁנִינָה,taunt,4,3479
1440968,hbo,verb,,,חסל,consume,1,5715
1440969,hbo,verb,,,אגר,gather,3,3915
1440970,hbo,verb,,,סוך,anoint,9,2329
1440971,hbo,subs,,,צְלָצַל,cricket,2,4540
1440972,hbo,subs,,,חֹסֶר,want,3,3915
1440973,hbo,verb,,,דאה,pounce,4,3479
1440974,hbo,verb,,,בטח,trust,118,371
1440975,hbo,subs,,,מָצֹור,stress,6,2866
1440976,hbo,subs,,,מָצֹוק,stress,6,2866
1440977,hbo,verb,,,צוק,oppress,13,1916
1440978,hbo,adjv,,,עָנֹג,dainty,3,3915
1440979,hbo,verb,,,ענג,be dainty,10,2230
1440980,hbo,subs,,,רֹךְ,tenderness,1,5715
1440981,hbo,subs,,,שִׁלְיָה,afterbirth,1,5715
1440982,hbo,verb,,,שׂושׂ,rejoice,27,1184
1440983,hbo,verb,,,נסח,tear,4,3479
1440984,hbo,verb,,,רגע,stir,13,1916
1440985,hbo,adjv,,,רַגָּז,excited,1,5715
1440986,hbo,subs,,,כִּלָּיֹון,annihilation,2,4540
1440987,hbo,subs,,,דְּאָבֹון,despair,1,5715
1440988,hbo,verb,,,תלא,hang,3,3915
1440989,hbo,verb,,,פחד,tremble,25,1239
1440990,hbo,subs,,,שִׁקּוּץ,idol,28,1155
1440991,hbo,subs,,,שֹׁרֶשׁ,root,33,1030
1440992,hbo,subs,,,רֹאשׁ,poison,12,2014
1440993,hbo,subs,,,לַעֲנָה,wormwood,8,2471
1440994,hbo,subs,,,שְׁרִרוּת,stubbornness,10,2230
1440995,hbo,adjv,,,רָוֶה,watered,3,3915
1440996,hbo,adjv,,,צָמֵא,thirsty,9,2329
1440997,hbo,subs,,,תַּחֲלֻאִים,diseases,5,3122
1440998,hbo,subs,,,מַהְפֵּכָה,overthrow,6,2866
1440999,hbo,verb,,,נתשׁ,root out,21,1403
1441000,hbo,verb,,,שׁוב,gather,18,1543
1441001,hbo,subs,,,שְׁבוּת,captivity,28,1155
1441002,hbo,verb,,,ערף,drip,2,4540
1441003,hbo,subs,,,לֶקַח,teaching,9,2329
1441004,hbo,subs,,,שָׂעִיר,shower of rain,1,5715
1441005,hbo,subs,,,רְבִיבִים,rain,6,2866
1441006,hbo,subs,,,פֹּעַל,doing,37,940
1441007,hbo,adjv,,,עִקֵּשׁ,crooked,11,2114
1441008,hbo,adjv,,,פְּתַלְתֹּל,queer,1,5715
1441009,hbo,adjv,,,נָבָל,stupid,18,1543
1441010,hbo,subs,,,יְלֵל,howling,1,5715
1441011,hbo,subs,,,יְשִׁימֹון,wilderness,7,2659
1441012,hbo,subs,,,אִישֹׁון,pupil of eye,4,3479
1441013,hbo,verb,,,עור,be awake,80,490
1441014,hbo,subs,,,אֶבְרָה,wing,4,3479
1441015,hbo,subs,,,תְּנוּבָה,produce,5,3122
1441016,hbo,subs,,,שָׂדַי,open field,13,1916
1441017,hbo,subs,,,כַּר,ram,12,2014
1441018,hbo,subs,,,חֶמֶר,wine,1,5715
1441019,hbo,verb,,,שׁמן,be fat,5,3122
1441020,hbo,nmpr,pers,,יְשֻׁרוּן,Jeshurun,4,3479
1441021,hbo,verb,,,בעט,kick,2,4540
1441022,hbo,verb,,,עבה,be thick,3,3915
1441023,hbo,verb,,,כשׂה,grow fat,1,5715
1441024,hbo,subs,,,אֱלֹוהַּ,god,57,648
1441025,hbo,subs,,,שֵׁד,demon,2,4540
1441026,hbo,verb,,,שׂער,know,1,5715
1441027,hbo,verb,,,שׁיה,<uncertain>,1,5715
1441028,hbo,subs,,,כַּעַס,grief,25,1239
1441029,hbo,subs,,,תַּהְפֻּכֹות,perversity,10,2230
1441030,hbo,subs,,,אֵמֻן,faith,1,5715
1441031,hbo,subs,,padv,הֶבֶל,breath,73,538
1441032,hbo,verb,,,קדח,be kindled,5,3122
1441033,hbo,verb,,,להט,devour,11,2114
1441034,hbo,subs,,,מֹוסָד,foundation,8,2471
1441035,hbo,adjv,,,מָזֶה,hungry,1,5715
1441036,hbo,verb,,,לחם,feed,6,2866
1441037,hbo,subs,,,רֶשֶׁף,flame,7,2659
1441038,hbo,subs,,,קֶטֶב,sting,4,3479
1441039,hbo,adjv,,,מְרִירִי,bitter,1,5715
1441040,hbo,verb,,,זחל,glide away,3,3915
1441041,hbo,subs,,,בָּחוּר,young man,46,776
1441042,hbo,verb,,,פאה,split,1,5715
1441043,hbo,subs,,,אֱנֹושׁ,man,42,847
1441044,hbo,subs,,,עֵצָה,counsel,86,469
1441045,hbo,subs,,,שְׁדֵמָה,terrace,6,2866
1441046,hbo,subs,,,פֶּתֶן,cobra,6,2866
1441047,hbo,adjv,,,אַכְזָר,cruel,4,3479
1441048,hbo,verb,,,כמס,store,1,5715
1441049,hbo,subs,,,שִׁלֵּם,<uncertain>,1,5715
1441050,hbo,subs,,,אֵיד,calamity,24,1286
1441051,hbo,adjv,,,עָתִיד,ready,5,3122
1441052,hbo,verb,,,אזל,go away,4,3479
1441053,hbo,verb,,,חסה,seek refuge,37,940
1441054,hbo,subs,,,נָסִיךְ,libation,2,4540
1441055,hbo,subs,,,סִתְרָה,hiding place,1,5715
1441056,hbo,verb,,,שׁנן,sharpen,8,2471
1441057,hbo,verb,,,יפע,shine,8,2471
1441058,hbo,verb,,,אתה,come,21,1403
1441059,hbo,subs,,,דָּת,orders,22,1353
1441060,hbo,verb,,,חבב,love,1,5715
1441061,hbo,verb,,,תכה,<uncertain>,1,5715
1441062,hbo,subs,,,דַּבֶּרֶת,word,1,5715
1441063,hbo,subs,,,קְהִלָּה,assembly,2,4540
1441064,hbo,subs,,padv,יַחַד,gathering,47,761
1441065,hbo,adjv,,,חָסִיד,loyal,32,1051
1441066,hbo,subs,,,קְטֹורָה,smoke sacrifice,1,5715
1441067,hbo,adjv,,,יָדִיד,beloved,8,2471
1441068,hbo,verb,,,חפף,shelter,1,5715
1441069,hbo,subs,,,מֶגֶד,present,8,2471
1441070,hbo,subs,,,גֶּרֶשׁ,produce,1,5715
1441071,hbo,subs,,,שֶׁפַע,abundance,1,5715
1441072,hbo,verb,,,שׂפן,cover,1,5715
1441073,hbo,verb,,,ספן,cover,6,2866
1441074,hbo,verb,,,זנק,leap,1,5715
1441075,hbo,subs,,,דָּרֹום,south,17,1596
1441076,hbo,subs,,,מִנְעָל,lock,1,5715
1441077,hbo,subs,,,דֹּבֶא,walk,1,5715
1441078,hbo,subs,,,גַּאֲוָה,uproar,19,1487
1441079,hbo,subs,,,שַׁחַק,dust,21,1403
1441080,hbo,subs,,,מְעֹנָה,hiding place,8,2471
1441081,hbo,subs,,,אֶשֶׁר,happiness,45,792
1441082,hbo,subs,,,לֵחַ,sap,1,5715
1441083,hbo,verb,,,הגה,mutter,25,1239
1441084,hbo,subs,,padv,חֶרֶשׁ,silence,1,5715
1441085,hbo,nmpr,pers,,רָחָב,Rahab,5,3122
1441086,hbo,subs,,,מַעְבָּרָה,ford,8,2471
1441087,hbo,subs,,,תִּקְוָה,cord,2,4540
1441088,hbo,subs,,,גִּדְיָה,bank,4,3479
1441089,hbo,nmpr,topo,,אָדָם,Adam,1,5715
1441090,hbo,nmpr,topo,,צָרְתָן,Zarethan,3,3915
1441091,hbo,subs,,,מַצָּב,standing place,10,2230
1441092,hbo,subs,,,עֲבוּר,produce,2,4540
1441093,hbo,subs,,,שֹׁמַע,rumour,4,3479
1441094,hbo,nmpr,pers,,עָכָן,Achan,6,2866
1441095,hbo,nmpr,pers,,זַבְדִּי,Zabdi,6,2866
1441096,hbo,nmpr,topo,,בֵּית אָוֶן,Beth Aven,7,2659
1441097,hbo,verb,,,יגע,be weary,26,1214
1441098,hbo,nmpr,topo,,שְׁבָרִים,Shebarim,1,5715
1441099,hbo,subs,,,מֹורָד,descent,5,3122
1441100,hbo,intj,,,אֲהָהּ,alas,15,1762
1441101,hbo,nmpr,topo,,עָכֹור,Achor,5,3122
1441102,hbo,verb,,,יצת,kindle,27,1184
1441103,hbo,subs,,,מַאְרָב,ambush,5,3122
1441104,hbo,subs,,,כִּידֹון,dart,9,2329
1441105,hbo,nmpr,topo,,גִּבְעֹון,Gibeon,37,940
1441106,hbo,verb,,,ציר,<uncertain>,2,4540
1441107,hbo,adjv,,,בָּלֶה,worn out,5,3122
1441108,hbo,subs,,,נֹאד,skin-bottle,6,2866
1441109,hbo,subs,,,צַיִד,provision,5,3122
1441110,hbo,subs,,,נִקֻּדִים,crumbs,3,3915
1441111,hbo,adjv,,,חָם,hot,2,4540
1441112,hbo,verb,,,ציד,feed,1,5715
1441113,hbo,nmpr,topo,,כְּפִירָה,Kephirah,4,3479
1441114,hbo,nmpr,topo,,בְּאֵרֹות,Beeroth,5,3122
1441115,hbo,nmpr,topo,,קִרְיַת יְעָרִים,Kiriath Jearim,19,1487
1441116,hbo,nmpr,pers,,אֲדֹנִי צֶדֶק,Adoni-Zedek,2,4540
